iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
17,0.095050291,5.585257874,709,0.5032409234717559,0.5032409234717559,-0.021614621725802863,-0.013691571491738386,-0.0018521411906158303,-11.505316821670869,-11.693979337103169,-11.875539303627159,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
18,0.013505791,5.598763665,721,0.5032567738744738,0.5032567738744738,-0.021693307933922212,-0.013903064935372966,-0.002031375254903489,-11.505324490648723,-11.693864447451537,-11.875069349858375,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
19,0.01458075,5.613344415,723,0.5032396248112002,0.5032396248112002,-0.021703767336195057,-0.013968871999073706,-0.0020469809098848657,-11.505324463121104,-11.69372680364957,-11.875054492042793,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
20,0.02248225,5.635826665000001,724,0.5010410355121592,0.5010410355121592,-0.021517388183626696,-0.011064473032429967,-0.0034215902643544016,-11.502369160473007,-11.693692004689208,-11.87930773297017,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
21,0.012157,5.647983665000001,724,0.5010410355121592,0.5010410355121592,-0.021517388183626696,-0.011064473032429967,-0.0034215902643544016,-11.502369160473007,-11.693692004689208,-11.87930773297017,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
22,0.01313875,5.661122415000001,727,0.501429651167279,0.501429651167279,-0.023438926087319012,-0.011553984512195692,-0.0051769691977708865,-11.499075971797325,-11.697980805851735,-11.881231024044041,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
23,0.012205125,5.673327540000002,727,0.501429651167279,0.501429651167279,-0.023438926087319012,-0.011553984512195692,-0.0051769691977708865,-11.499075971797325,-11.697980805851735,-11.881231024044041,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
24,0.012560291,5.685887831000001,728,0.5014140961894963,0.5014140961894963,-0.023413199076678937,-0.011406454844771985,-0.005195276338666233,-11.499066441295444,-11.697753220601117,-11.88107471857512,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
25,0.03189475,5.717782581000002,730,0.5014138637748703,0.5014138637748703,-0.02337959506555276,-0.011337980220655353,-0.0051703119266127695,-11.499065774988532,-11.697874949338388,-11.881043193550477,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
26,0.098110583,5.815893164000002,737,0.5030561208036972,0.5030561208036972,-0.02454469260159542,-0.015472144996487636,-0.00706106811643592,-11.489638219958653,-11.68011018051602,-11.863241079324464,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
27,0.013611458,5.829504622000002,742,0.5029183740081344,0.5029183740081344,-0.024786745151401557,-0.014727058649845137,-0.006052045713341392,-11.484480971522489,-11.679524721661831,-11.863185680366648,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
28,0.012782333,5.842286955000001,743,0.5026714652224189,0.5026714652224189,-0.024718781395033917,-0.013804061783344146,-0.006531621994716796,-11.48376241302273,-11.678963425447089,-11.85505137461794,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
29,0.012734,5.855020955000001,744,0.5027033603288353,0.5027033603288353,-0.02498138362576452,-0.014011560200406503,-0.005741587677408844,-11.483523361306123,-11.678026979717071,-11.857022018752405,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
30,0.012910583,5.8679315380000014,747,0.49979023883909446,0.49979023883909446,-0.024378015216559912,-0.021846344760690806,-0.0018792133187017779,-11.467976083225702,-11.656528468796605,-11.86533009860249,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
31,0.119568916,5.987500454000002,798,0.49620047433474096,0.49620047433474096,-0.024992514706541624,-0.02376524457161122,0.005091325749480569,-11.458277471761216,-11.651820900441065,-11.88522422059575,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
32,0.034345959,6.021846413000002,800,0.49620724491774976,0.49620724491774976,-0.025000845015442197,-0.023737896647265555,0.0050717795652056585,-11.458277448891671,-11.651953922565452,-11.885221391119462,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
33,0.013893042,6.0357394550000025,804,0.4972564518490055,0.4972564518490055,-0.026135812017027082,-0.023691337337710228,0.004569113313678708,-11.454744152573003,-11.64981831138224,-11.877034478896958,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
34,0.013639958,6.049379413000002,806,0.497274517906572,0.497274517906572,-0.026119990755778977,-0.023676744807346495,0.0046168682239358105,-11.454741958983949,-11.649945544328627,-11.877331408913609,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
35,0.014252333,6.063631746000002,808,0.49727670911026417,0.49727670911026417,-0.02616893825800648,-0.02373954562491698,0.004674400572502457,-11.454735333418258,-11.649660759027824,-11.877792280432068,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
36,0.013593,6.077224746000002,815,0.49731760125849955,0.49731760125849955,-0.027345112061744503,-0.02544190504467503,0.0005011327328189319,-11.450410899367139,-11.641841881586783,-11.869349672353156,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
37,0.013784458,6.091009204000002,816,0.4959626691438399,0.4959626691438399,-0.02663186392270045,-0.02829399335866678,-0.003901490261630447,-11.447844525663387,-11.640061126813622,-11.856013848150956,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
38,0.013411333,6.104420537000002,816,0.4959626691438399,0.4959626691438399,-0.02663186392270045,-0.02829399335866678,-0.003901490261630447,-11.447844525663387,-11.640061126813622,-11.856013848150956,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
39,0.013625125,6.118045662000002,818,0.49596267344656475,0.49596267344656475,-0.026631867601341286,-0.028293999925280144,-0.003901501851422462,-11.447844525663387,-11.640061126813622,-11.856013848150956,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
40,0.013907791,6.131953453000002,819,0.49577049878200335,0.49577049878200335,-0.0267473958375829,-0.02810185324011627,-0.0036590392627413593,-11.447560568446967,-11.640222691574735,-11.855866083838485,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
41,0.013633709,6.145587162000002,819,0.49577049878200335,0.49577049878200335,-0.0267473958375829,-0.02810185324011627,-0.0036590392627413593,-11.447560568446967,-11.640222691574738,-11.855866083838485,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
42,0.014369459,6.159956621000002,835,0.49621664999163284,0.49621664999163284,-0.025920747939111255,-0.027878206999266686,-0.005415394429176601,-11.44715935443757,-11.639637198772501,-11.857008082042164,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
43,0.0154765,6.175433121000002,837,0.4962421858358217,0.4962421858358217,-0.025896262696851302,-0.027953022845525255,-0.005526789124049802,-11.447158549928595,-11.639889679446378,-11.857209356505837,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
44,0.014165666,6.189598787000002,839,0.4962421858358217,0.4962421858358217,-0.025896262696851302,-0.027953022845525255,-0.005526789124049802,-11.447158549928595,-11.639889679446378,-11.857209356505837,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
45,0.014060458,6.2036592450000025,844,0.49645015061605186,0.49645015061605186,-0.02609625869179233,-0.027788044765648667,-0.00540077724745347,-11.447206088228867,-11.640437722193191,-11.85786473219894,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
46,0.01415,6.217809245000002,847,0.4962229090720701,0.4962229090720701,-0.02616708714308591,-0.023867884657955196,-0.00857976427863505,-11.440944370515457,-11.645796337670815,-11.84129697327995,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
47,0.014001333,6.231810578000003,849,0.4962229090720701,0.4962229090720701,-0.02616708714308591,-0.023867884657955196,-0.00857976427863505,-11.440944370515457,-11.645796337670815,-11.84129697327995,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
48,0.014179042,6.245989620000003,851,0.4962620750870782,0.4962620750870782,-0.026091748604782916,-0.023709082225426226,-0.008506675738663816,-11.440940672828013,-11.64604286545067,-11.84162801123397,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
49,0.015763459,6.2617530790000036,894,0.4942207588863733,0.4942207588863733,-0.028598894426244748,-0.026552134374245195,-0.009224501098432203,-11.426677266462866,-11.627810445038952,-11.83754656905915,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
50,0.016917833,6.2786709120000035,896,0.4941697909843006,0.4941697909843006,-0.0286093362883314,-0.026526752898053063,-0.009192086519702936,-11.426674596787729,-11.627981882098442,-11.83773416514252,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
51,0.014618625,6.293289537000003,900,0.4934475147191974,0.4934475147191974,-0.02865906260947848,-0.022936127171482523,-0.007535922828884267,-11.424004820494117,-11.643853976465056,-11.843703305255211,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
52,0.096681292,6.389970829000004,908,0.4935224099560188,0.4935224099560188,-0.028599060031725743,-0.022717962048625973,-0.008358020719791193,-11.423424725082782,-11.643854727792808,-11.838746049130439,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
53,0.014986875,6.404957704000004,910,0.4935224099560188,0.4935224099560188,-0.028599060031725743,-0.022717962048625973,-0.008358020719791193,-11.423424725082782,-11.643854727792808,-11.838746049130439,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
54,0.014735833,6.419693537000003,918,0.4919167995535746,0.4919167995535746,-0.02683013576248039,-0.014237823855883458,-0.006772073163163084,-11.42076792740544,-11.627932406793045,-11.826889033351618,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
55,0.014657917,6.434351454000003,920,0.4919167888616659,0.4919167888616659,-0.026830152183080158,-0.01423784709159237,-0.00677208144158592,-11.42076792740544,-11.627932406793045,-11.826889033351618,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
56,0.014450916,6.448802370000004,920,0.4919167888616659,0.4919167888616659,-0.026830152183080158,-0.01423784709159237,-0.00677208144158592,-11.42076792740544,-11.627932406793045,-11.826889033351618,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
57,0.01476,6.4635623700000036,921,0.49193471243111614,0.49193471243111614,-0.026851793655976453,-0.013901749958817322,-0.006317773774739299,-11.42073751288107,-11.627057903569762,-11.827082118511989,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
58,0.015713167,6.479275537000004,933,0.49125948741601266,0.49125948741601266,-0.025980897169307626,-0.011950075422694217,-0.003631456592489868,-11.419244322777853,-11.623595761179493,-11.827873417176004,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
59,0.015845333,6.495120870000004,945,0.4907480701672133,0.4907480701672133,-0.025724791351706466,-0.013471644610052569,-0.001224536182624969,-11.418099309342287,-11.622052210749452,-11.822448273584621,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
60,0.016899208,6.5120200780000035,947,0.49072302553153113,0.49072302553153113,-0.025763871559564056,-0.013668883198789783,-0.0012488124507760157,-11.418098641009342,-11.622114147625188,-11.822397049896692,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
61,0.01537475,6.527394828000004,963,0.4912067768505712,0.4912067768505712,-0.025160309390579227,-0.012645271964709326,0.0013284817456252762,-11.416278194876789,-11.621403735325096,-11.823170107720484,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
62,0.01494575,6.542340578000004,963,0.4912067768505712,0.4912067768505712,-0.025160309390579227,-0.012645271964709326,0.0013284817456252762,-11.416278194876789,-11.621403735325096,-11.823170107720484,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
63,0.015294625,6.557635203000004,964,0.4914705704320556,0.4914705704320556,-0.022474188123309036,-0.012640588193268298,-0.009101366239880782,-11.41429708216685,-11.62068176497434,-11.837118803000294,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
64,0.015238041,6.572873244000004,968,0.4917274052638288,0.4917274052638288,-0.02254765294055494,-0.011504893162134544,-0.010420374394882304,-11.413740189988685,-11.621222212538981,-11.832933007989286,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
65,0.016720625,6.589593869000003,983,0.4894539610272693,0.4894539610272693,-0.022328086129698832,-0.016318638527438978,-0.010489104138243777,-11.410662892741962,-11.604103294273672,-11.828888460549354,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
66,0.018006917,6.6076007860000034,985,0.48943432492838546,0.48943432492838546,-0.02233758442040301,-0.01635272960606793,-0.010502823140649653,-11.41066276747745,-11.60410717986085,-11.828879865754153,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
67,0.015575417,6.623176203000003,988,0.49005693579851617,0.49005693579851617,-0.0202748986104625,-0.013607385813244832,-0.004265932011462414,-11.40847305211129,-11.602110066091013,-11.828306693045214,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
68,0.0798055,6.702981703000003,1014,0.4874258164545775,0.4874258164545775,-0.018688597491792747,-0.0004254941603992757,-0.013216404421698469,-11.398647291084096,-11.563820792093308,-11.845611715141615,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
69,0.017444958,6.720426661000003,1016,0.48743543515625287,0.48743543515625287,-0.01857675301953221,-0.00023565096337663238,-0.013018184385839016,-11.398531918289441,-11.563581770021019,-11.845463091525518,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
70,0.016544,6.736970661000003,1016,0.48743543515625287,0.48743543515625287,-0.01857675301953221,-0.00023565096337663238,-0.013018184385839016,-11.398531918289441,-11.563581770021019,-11.845463091525518,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
71,0.01703175,6.754002411000003,1017,0.4872782493564988,0.4872782493564988,-0.018451881695244254,-0.0005767877927043141,-0.011042579121532947,-11.398292763196796,-11.561337111955108,-11.842589058952772,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
72,0.035967541,6.7899699520000025,1022,0.487189898605863,0.487189898605863,-0.018608139843167226,-6.586586992363141e-5,-0.010553052589770351,-11.397314535986498,-11.562114440988843,-11.845209710430911,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
73,0.017095958,6.807065910000002,1024,0.48720650326060216,0.48720650326060216,-0.018639072601230655,-6.84202825391722e-5,-0.010669306896272213,-11.397308210889783,-11.562112362252133,-11.844903304805264,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
74,0.016961292,6.824027202000003,1025,0.4872412594932361,0.4872412594932361,-0.018727937612864287,-0.00036220965390654225,-0.010639463595691234,-11.397290265230549,-11.562279691669417,-11.845087623456378,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
75,0.016632459,6.840659661000003,1025,0.4872412594932361,0.4872412594932361,-0.018727937612864287,-0.00036220965390654225,-0.010639463595691234,-11.397290265230549,-11.562279691669417,-11.845087623456378,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
76,0.017674833,6.858334494000003,1028,0.48746790815758195,0.48746790815758195,-0.01607743872882239,-0.00029889563024210197,-0.008707191942939674,-11.393176923579462,-11.554424821836427,-11.833753312788359,true,true,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
77,0.111878042,6.970212536000003,1047,0.4836116111662981,0.4836116111662981,-0.014791654529068499,0.0022779103997888628,-0.001946856829500354,-11.387279962721083,-11.55738012950852,-11.85214086143072,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
78,0.019984041,6.9901965770000025,1049,0.4835799639263521,0.4835799639263521,-0.014764338934585952,0.0023017641281155576,-0.0018790362639323765,-11.387279101453213,-11.557351936556248,-11.852399813506013,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
79,0.018169375,7.008365952000003,1080,0.4825929267145797,0.4825929267145797,-0.01564313193279243,0.0020857179601574405,-0.0032608608552624485,-11.386644652623136,-11.560787798056763,-11.856334403611056,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
80,0.019193,7.027558952000002,1093,0.4824852110737415,0.4824852110737415,-0.016145556224085866,0.0018267014301690532,-0.0026837094938234607,-11.382982842075464,-11.557642973025283,-11.855094735255461,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
81,0.0205415,7.048100452000003,1095,0.4824806949031461,0.4824806949031461,-0.016142918385344318,0.001783589592652679,-0.002673225285160119,-11.382982705213651,-11.557455100638192,-11.855092679332227,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
82,0.018005125,7.066105577000003,1098,0.4820126139407293,0.4820126139407293,-0.010452330824119893,0.009729064776964003,-0.007062823526442941,-11.375235021865004,-11.558646583438188,-11.876605210238699,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
83,0.018161,7.084266577000003,1100,0.48202723694720584,0.48202723694720584,-0.010342255293342095,0.009845535136950745,-0.0069279222497864446,-11.375032515627844,-11.558402113289532,-11.876462210813134,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
84,0.018072458,7.102339035000003,1102,0.48202723164539774,0.48202723164539774,-0.010342256718154252,0.009845558209716443,-0.006927903091150545,-11.375032515627844,-11.558402113289532,-11.876462210813134,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
85,0.017792791,7.120131826000002,1102,0.48202723164539774,0.48202723164539774,-0.010342256718154252,0.009845558209716443,-0.006927903091150545,-11.375032515627844,-11.558402113289532,-11.876462210813134,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
86,0.018992167,7.139123993000003,1103,0.48195376127055156,0.48195376127055156,-0.0104667833631229,0.0104273038362791,-0.007616205318343061,-11.374966590005055,-11.557118463744995,-11.875249166826695,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
87,0.017799292,7.156923285000003,1103,0.48195376127055156,0.48195376127055156,-0.0104667833631229,0.0104273038362791,-0.007616205318343061,-11.374966590005055,-11.557118463744995,-11.875249166826695,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
88,0.0180735,7.174996785000003,1104,0.4799063028706622,0.4799063028706622,-0.011435067201806981,0.011407334013282422,-0.007486003111042638,-11.373377309137258,-11.556126533266355,-11.874356429395919,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
89,0.019914333,7.194911118000003,1259,0.47177722323793564,0.47177722323793564,-0.012473511166835483,-0.01653237398886953,-0.016784841253880467,-11.36434162757418,-11.577704603181258,-11.879645216110152,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
90,0.0231615,7.2180726180000025,1261,0.47180233837810853,0.47180233837810853,-0.012405890676896236,-0.016521251473744836,-0.016821267674603124,-11.364341498820863,-11.577839195375933,-11.8798223656789,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
91,0.020544625,7.238617243000003,1277,0.47198241740477576,0.47198241740477576,-0.013001331015253692,-0.016600562525356022,-0.014509893924234407,-11.362169620901108,-11.584013393857322,-11.877003233112761,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
92,0.041132375,7.279749618000003,1279,0.47190574018228,0.47190574018228,-0.013050216473737497,-0.01655455228570646,-0.014640594078671354,-11.362062329459185,-11.583900921887501,-11.877116427995878,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
93,0.020524292,7.300273910000003,1280,0.4718416851288647,0.4718416851288647,-0.013298133029237102,-0.016855265409520204,-0.014662092196799481,-11.362321577404312,-11.585958840140286,-11.877102992695454,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
94,0.027142,7.327415910000003,1284,0.47208782561247603,0.47208782561247603,-0.013093140833555839,-0.017590823094984276,-0.014493184844179718,-11.362369862097209,-11.58593313038521,-11.875441095106005,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
95,0.043800667,7.371216577000003,1306,0.4694661724878757,0.4694661724878757,-0.012878478810547267,-0.021735427270762053,-0.012287329113672585,-11.356873237188802,-11.576088023295243,-11.877106735138616,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
96,0.021915583,7.393132160000003,1312,0.4711447358219794,0.4711447358219794,-0.014030975695435766,-0.015962496685030136,-0.007240237313367093,-11.34802014637707,-11.590585609728123,-11.915934607598965,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
97,0.02084975,7.413981910000003,1314,0.4711346942652848,0.4711346942652848,-0.013987556323872607,-0.015871382333203843,-0.007247290884455082,-11.347913521682287,-11.590335624791685,-11.915795922363024,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
98,0.020418,7.434399910000003,1314,0.4711346942652848,0.4711346942652848,-0.013987556323872607,-0.015871382333203843,-0.007247290884455082,-11.347913521682287,-11.590335624791685,-11.915795922363024,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
99,0.020938417,7.455338327000003,1317,0.47109853095865956,0.47109853095865956,-0.01384245969214859,-0.015387227947168403,-0.0061800639248557054,-11.348071589337296,-11.588607903624425,-11.914776793583565,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
100,0.02171575,7.477054077000004,1340,0.46859616134367366,0.46859616134367366,-0.013509095099040302,-0.019748030545087114,-0.0016490508698754347,-11.342938698935006,-11.586942532082205,-11.917733936309183,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
101,0.041985209,7.5190392860000035,1343,0.46757599937634975,0.46757599937634975,-0.012180471793547198,-0.018647020113409574,0.0005501806735992432,-11.340814525754526,-11.580314870530987,-11.9215441993157,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
