iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
83,0.014559708,5.673385705,1100,0.48202723694720584,0.48202723694720584,-0.010342255293342095,0.009845535136950745,-0.0069279222497864446,-11.375032515627844,-11.558402113289532,-11.876462210813134,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
84,0.047509,5.720894705,1102,0.48202723164539774,0.48202723164539774,-0.010342256718154252,0.009845558209716443,-0.006927903091150545,-11.375032515627844,-11.558402113289532,-11.876462210813134,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
85,0.014545708,5.735440413,1102,0.48202723164539774,0.48202723164539774,-0.010342256718154252,0.009845558209716443,-0.006927903091150545,-11.375032515627844,-11.558402113289532,-11.876462210813134,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
86,0.0148505,5.750290913,1103,0.48195376127055156,0.48195376127055156,-0.0104667833631229,0.0104273038362791,-0.007616205318343061,-11.374966590005055,-11.557118463744995,-11.875249166826695,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
87,0.014600584,5.764891497,1103,0.48195376127055156,0.48195376127055156,-0.0104667833631229,0.0104273038362791,-0.007616205318343061,-11.374966590005055,-11.557118463744995,-11.875249166826695,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
88,0.014739709,5.7796312059999995,1104,0.4799063028706622,0.4799063028706622,-0.011435067201806981,0.011407334013282422,-0.007486003111042638,-11.373377309137258,-11.556126533266355,-11.874356429395919,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
89,0.016344791,5.795975996999999,1259,0.47177722323793564,0.47177722323793564,-0.012473511166835483,-0.01653237398886953,-0.016784841253880467,-11.36434162757418,-11.577704603181258,-11.879645216110152,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
90,0.018603834,5.814579831,1261,0.47180233837810853,0.47180233837810853,-0.012405890676896236,-0.016521251473744836,-0.016821267674603124,-11.364341498820863,-11.577839195375933,-11.8798223656789,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
91,0.016734084,5.831313915,1277,0.47198241740477576,0.47198241740477576,-0.013001331015253692,-0.016600562525356022,-0.014509893924234407,-11.362169620901108,-11.584013393857322,-11.877003233112761,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
92,0.031906417,5.863220332,1279,0.47190574018228,0.47190574018228,-0.013050216473737497,-0.01655455228570646,-0.014640594078671354,-11.362062329459185,-11.583900921887501,-11.877116427995878,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
