iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
88,0.034634791,4.011167415,1239,0.5334042839549528,0.756817807720582,0.006489467936508508,0.030544848764338717,-0.015573966610688883,-11.369302,-11.566724,-11.801569,false,,0.6995537161120011,0.6431411150172883,0.31011100105342865,0.9783712055927747,0.8332944254102702,0.0799235101715497,0.5111767518233781
89,0.034723834,4.045891249,1239,0.5334186104214055,0.757008095765366,0.006496012343366719,0.030553483064584275,-0.015604780316131106,-11.369297,-11.566813,-11.801602,false,,0.6995525249118428,0.6430791463179135,0.3101109882731465,0.9783839411374863,0.8332618004518692,0.08004168597095053,0.5112933016892507
90,0.034770792,4.080662041,1239,0.5334317094043003,0.7571874640353976,0.006501884102938393,0.030561820376295734,-0.015634116785053886,-11.369294,-11.566897,-11.801639,false,,0.6995514603857171,0.6430198330205383,0.31011101291051435,0.9783960020206465,0.8332328608620032,0.08015551575129436,0.5114007710750763
91,0.0348975,4.115559541,1239,0.5334437594248609,0.7573541402732251,0.006507216893367307,0.03056992776895584,-0.015662377423030227,-11.36929,-11.566975,-11.801671,false,,0.6995504634054412,0.6429630381195565,0.31011098817198846,0.9784074131201825,0.8332071690324497,0.08026507820107713,0.5114999207435779
92,0.03469175,4.150251291,1239,0.53345477859763,0.757508273955407,0.006512777633047806,0.030578733948881776,-0.015688229372562312,-11.369288,-11.567049,-11.8017025,false,,0.6995495858929319,0.6429087115362593,0.31011097188708836,0.9784182176848218,0.8331843402993279,0.08037044745428465,0.5115917114907801
93,0.034676458,4.184927749,1239,0.5334649802460767,0.7576555947127392,0.006517598495098698,0.03058707324544574,-0.015713336317622506,-11.369283,-11.567119,-11.801733,false,,0.6995486221453943,0.6428564767737773,0.31011099429464706,0.978428421639346,0.8331640143705562,0.08047175788433432,0.511676672295973
94,0.034773458,4.219701207,1239,0.533474309905147,0.7577939775753372,0.006521866027464185,0.030595084617679236,-0.015737661215964538,-11.369281,-11.567184,-11.801764,false,,0.6995478372763089,0.6428066636928454,0.3101110073363549,0.9784380921162843,0.8331459702710883,0.08056918592632094,0.5117554690660151
95,0.034810459,4.254511666,1239,0.5334829733083704,0.7579242392983968,0.0065259819899928795,0.03060334713639723,-0.015760199671300712,-11.369281,-11.567247,-11.801792,false,,0.6995470848323796,0.6427589512388648,0.31011098469174986,0.9784472604515204,0.8331299508758934,0.08066284234647918,0.511828546957369
96,0.034655458,4.2891671239999996,1239,0.53349093893322,0.7580450300811751,0.0065302469513942585,0.030611720675487453,-0.015781623664282596,-11.369276,-11.5673065,-11.801819,false,,0.699546362074098,0.6427132400783065,0.31011089707865075,0.9784559295832208,0.8331157244289653,0.08075278623099366,0.5118964830428627
97,0.034583542,4.323750666,1239,0.5334983194007745,0.758161233532568,0.006533881201461145,0.030619636664809602,-0.015802391026804807,-11.369273,-11.567361,-11.801845,false,,0.6995456197851468,0.642669387874778,0.31011093291631764,0.9784641510257919,0.8331030880383242,0.08083913443954246,0.5119596886035318
98,0.034611166,4.358361832,1239,0.5335051074213272,0.758269204522116,0.006537618327073003,0.030628038840159633,-0.015821737832286242,-11.369271,-11.567414,-11.801868,false,,0.6995450444806824,0.6426275948439273,0.3101109427807711,0.9784719677286196,0.8330918539731154,0.08092220765815704,0.5120186407796059
99,0.034650666,4.393012498,1239,0.5335114772127106,0.7583719835886271,0.006541022045952194,0.03063601117831649,-0.015840520851299278,-11.369266,-11.567464,-11.801893,false,,0.6995443799462948,0.6425874058442231,0.3101109685505122,0.9784793572665061,0.8330819019367564,0.08100183426469411,0.5120735490760869
100,0.035188333,4.428200831,1239,0.5335173377242332,0.7584695927916132,0.0065440015729136825,0.03064382720194825,-0.01585864920782598,-11.369266,-11.567513,-11.801916,false,,0.6995437347254844,0.6425488606650909,0.3101109522510378,0.9784863719931545,0.8330730552125969,0.0810782882636397,0.5121249145215532
101,0.034746,4.462946831,1239,0.5335228023293606,0.7585615562041326,0.006547202262109142,0.03065187875802655,-0.015875461112175637,-11.369263,-11.567556,-11.801938,false,,0.6995431878068521,0.6425120539640891,0.3101109351474329,0.9784930242694392,0.8330651858948901,0.0811517277870045,0.5121730277531485
102,0.034700167,4.497646998,1239,0.5335278717254381,0.7586489863968908,0.006549962670157172,0.030659500288508723,-0.015892098060927395,-11.369261,-11.567601,-11.80196,false,,0.6995426837878445,0.6424768938934642,0.3101110013229066,0.9784993608645198,0.8330582100917937,0.08122223314546617,0.5122179506725738
103,0.0346905,4.5323374979999995,1239,0.5335326454306168,0.7587336160632441,0.0065525574023250766,0.03066696433534777,-0.01590783616882696,-11.369259,-11.56764,-11.801983,false,,0.6995422584635989,0.6424432749944504,0.31011098350895094,0.97850537021384,0.8330520176695707,0.08128985580478514,0.5122601875909959
104,0.034624084,4.566961581999999,1239,0.5335370429311532,0.7588100080371529,0.006555473449282423,0.03067486300278288,-0.01592267133177272,-11.369256,-11.567679,-11.802003,false,,0.69954176185946,0.6424109014848759,0.31011090688633647,0.9785110659503804,0.8330465273118355,0.08135467472967542,0.5122998375164763
105,0.034623792,4.601585373999999,1239,0.5335411839885863,0.7588868711593173,0.006557606182473585,0.03068203650345691,-0.015937233116433358,-11.369255,-11.567717,-11.802023,false,,0.6995413005842432,0.6423799711144729,0.3101110355291098,0.9785164892680198,0.8330415931158041,0.08141689328261008,0.512337136508863
106,0.049129125,4.650714498999999,1239,0.5335450712751693,0.7589570177989678,0.006559865863141168,0.03068915000740391,-0.015951174959939474,-11.369254,-11.567752,-11.80204,false,,0.6995409163642159,0.642350425463975,0.31011102143118574,0.9785216472832134,0.833037229627438,0.08147660279243088,0.5123722152968709
107,0.034712916,4.6854274149999995,1239,0.5335487082012974,0.7590274209489072,0.006561754601204783,0.0306960766734794,-0.01596486460535773,-11.369251,-11.567784,-11.802058,false,,0.6995404643483357,0.6423219873320141,0.31011098050438657,0.978526545813085,0.8330333336999475,0.0815337779446032,0.5124052699279953
108,0.034701083,4.720128497999999,1239,0.5335521132887444,0.7590916954074179,0.006564007439984532,0.030703211738893454,-0.015977439304281527,-11.369249,-11.567817,-11.802076,false,,0.6995401190667665,0.6422949032258887,0.31011093595652145,0.9785312033755091,0.8330298348116106,0.08158866254257909,0.5124365180550826
109,0.034708583,4.754837080999999,1239,0.5335553172635921,0.7591524137971133,0.0065659763246535,0.030710130299560157,-0.015989691384935,-11.369249,-11.567846,-11.802093,false,,0.6995397393126122,0.6422688615254006,0.31011094429218866,0.9785356497645344,0.8330267159380916,0.08164126144596581,0.5124660375363601
110,0.034705667,4.789542747999999,1239,0.5335582625917082,0.7592120565883362,0.006567784036088153,0.030716820683650115,-0.016001579043130154,-11.3692465,-11.567877,-11.80211,false,,0.6995393429750505,0.6422438848022531,0.3101109641958308,0.9785398707037993,0.8330239528799209,0.08169166479736302,0.5124938606227252
111,0.034613666,4.824156413999999,1239,0.5335611175081593,0.7592697042623752,0.0065696586925168,0.030723520747588107,-0.01601286755970832,-11.369245,-11.5679035,-11.802124,false,,0.6995390546430761,0.6422201261070317,0.3101109891135502,0.9785439024603787,0.833021463489912,0.08174006483949159,0.5125202137642894
112,0.035187542,4.859343955999999,1239,0.5335638265581446,0.7593233497547388,0.0065713407887435515,0.03072999408921795,-0.01602391824717564,-11.369245,-11.567931,-11.80214,false,,0.6995387195457169,0.6421973009386432,0.31011099191202907,0.9785477351721996,0.8330191909903272,0.08178639655209659,0.5125451787320824
113,0.034845542,4.894189497999999,1239,0.5335663016698743,0.7593739374484197,0.0065729353914197874,0.030736163577310238,-0.016034482117180615,-11.369242,-11.567957,-11.802155,false,,0.6995383905578593,0.6421754272220048,0.31011099737918985,0.9785513856001303,0.8330171543674121,0.08183077852445078,0.5125688394919858
114,0.035138917,4.929328415,1239,0.5335687063823378,0.7594251678096164,0.0065744143669655974,0.030742457164008474,-0.016044819941891997,-11.369241,-11.56798,-11.802169,false,,0.6995381330240434,0.6421545448582102,0.31011096871873484,0.9785548673678574,0.8330153560311484,0.0818733786524275,0.512591281011674
115,0.035791958,4.9651203729999995,1239,0.5335709319572375,0.7594721658680638,0.006575970065471393,0.030748597397675215,-0.016054416997432153,-11.36924,-11.568004,-11.802184,false,,0.6995378852455518,0.642134509972455,0.310110988171609,0.9785581799607527,0.8330137189772845,0.0819141384031225,0.5126127300763338
116,0.034715375,4.999835748,1239,0.5335730910595039,0.7595164971604054,0.006577329521855413,0.03075464914602266,-0.016063887272990907,-11.369237,-11.568026,-11.8021965,false,,0.6995376113573947,0.6421153533866251,0.3101109969114105,0.9785613355680483,0.8330121758062186,0.08195323335396777,0.5126329974451502
117,0.03529875,5.035134498,1239,0.5335751066057809,0.7595626300719229,0.006578632853248889,0.030760388673696126,-0.016073162915066774,-11.369237,-11.568048,-11.80221,false,,0.6995373238108102,0.6420969274701829,0.31011097033672685,0.9785643479677144,0.8330107735074719,0.08199071130077362,0.5126523095793699
118,0.034630958,5.069765456,1239,0.5335770510300515,0.7596040297993776,0.006579945468456416,0.03076632560916681,-0.016081813449365323,-11.369237,-11.568068,-11.802224,false,,0.6995370779295236,0.642079294072629,0.3101109721256945,0.978567236012002,0.833009530307465,0.08202659016524648,0.5126707257198752
119,0.034869042,5.104634498,1239,0.5335788482085346,0.7596440070803655,0.006581060084918655,0.030771672280638818,-0.016090500815254094,-11.369235,-11.568089,-11.802235,false,,0.699536849306107,0.6420623891386501,0.31011097119208997,0.9785699891166022,0.8330083886391806,0.08206097048744196,0.5126883359152504
120,0.034783125,5.139417623,1239,0.533580568990349,0.7596820347066192,0.006582419552455754,0.030777252656537524,-0.016098571314831167,-11.369235,-11.568107,-11.802247,false,,0.6995365927617159,0.642046160644375,0.3101109372219993,0.9785726122757478,0.8330073198879825,0.08209391514484825,0.5127050743379885
121,0.034745708,5.174163331,1239,0.5335822680954967,0.7597196918631522,0.006583573849451629,0.030782641176930747,-0.01610634497196839,-11.369232,-11.568125,-11.8022585,false,,0.6995363854921017,0.6420307052552287,0.3101109592992536,0.9785751268513205,0.8330063336702387,0.08212552720225967,0.5127209997457829
122,0.034697833,5.208861164,1239,0.5335837787138911,0.7597566355250359,0.006584413883461759,0.030787683535568933,-0.016114221830364484,-11.369232,-11.568142,-11.802269,false,,0.6995361593897356,0.6420158023418527,0.3101109627732601,0.9785775219205676,0.8330053827018533,0.08215581830213341,0.5127363525050832
123,0.034595959,5.243457123,1239,0.5335852650786842,0.7597900095456902,0.006585792994597717,0.030793048667493883,-0.01612129776243365,-11.369232,-11.568159,-11.802279,false,,0.6995360080811361,0.6420016452352827,0.31011092461849055,0.9785798167795194,0.8330045130434293,0.0821848396505384,0.5127509946018898
124,0.034679084,5.278136207,1239,0.5335867335388657,0.7598219177255475,0.006586728023860511,0.030798046696399517,-0.016128334379385323,-11.369231,-11.568175,-11.80229,false,,0.6995358155819424,0.6419880044111794,0.3101109576128288,0.9785820051281855,0.8330036968595478,0.08221265764105194,0.5127649732534252
125,0.0348255,5.312961707,1239,0.5335881079629439,0.7598543393747529,0.006587833455316661,0.030803015956654134,-0.01613508187796142,-11.369227,-11.56819,-11.8022995,false,,0.6995355852167555,0.641974869324544,0.31011095471666905,0.9785840983147358,0.833002890830553,0.0822393066815768,0.5127783502362293
126,0.034661084,5.347622791,1239,0.5335893450806639,0.759885542325606,0.006588743168136402,0.030807601268611484,-0.016141794788252062,-11.369228,-11.568205,-11.802312,false,,0.6995354098242523,0.6419623450691878,0.3101109774133108,0.9785860975221898,0.8330021680567213,0.08226483610407793,0.5127911502866609
127,0.034761208,5.382383999,1239,0.5335906929785484,0.7599148768104063,0.006589538631359582,0.030812123965547333,-0.01614817587791806,-11.369227,-11.568218,-11.8023205,false,,0.6995352638820135,0.6419503777168606,0.3101110035695405,0.97858801612038,0.8330014586290646,0.08228935589154526,0.512803438921553
128,0.034622625,5.417006624,1239,0.5335918285431223,0.7599428732781254,0.006590647182443399,0.0308169902140909,-0.016154197842947027,-11.369227,-11.568232,-11.80233,false,,0.6995350795864559,0.6419388714678556,0.3101109683652344,0.9785898529564481,0.8330007671112514,0.08231283114474798,0.5128151278283332
129,0.03467475,5.451681374,1239,0.5335929493855455,0.7599702273878951,0.006591311666226951,0.03082139315384047,-0.016160234605656965,-11.369226,-11.568246,-11.802339,false,,0.6995349119496965,0.6419277985454519,0.3101109895727761,0.9785916042449313,0.833000158712033,0.08233528410830218,0.5128264010586332
130,0.034755709,5.486437082999999,1239,0.5335941180275415,0.7599979282235676,0.006592002017480336,0.030825517871027497,-0.016166222523823937,-11.369225,-11.568259,-11.802347,false,,0.6995348016270819,0.6419172920293345,0.31011099400121334,0.9785932936739072,0.8329995663059127,0.08235685447904616,0.5128371751060533
131,0.049714209,5.536151292,1239,0.5335950793666456,0.760023573618151,0.006592769147121369,0.030829656471998867,-0.016171759674473374,-11.369225,-11.568272,-11.802357,false,,0.6995346084287442,0.6419071070997802,0.3101109142042318,0.9785949017081734,0.8329989116066874,0.08237750334775341,0.5128475339761337
132,0.034703709,5.570855001,1239,0.53359607564981,0.7600466768230111,0.006593561606982212,0.030833830449988886,-0.016177003380901667,-11.369223,-11.568283,-11.802363,false,,0.6995344845181198,0.6418973948579734,0.31011094112779414,0.978596447872948,0.8329983453017819,0.0823973273177918,0.512857506281401
133,0.034685125,5.605540126,1239,0.533597043153016,0.7600704979379841,0.006594467821066319,0.030837947029178414,-0.01618210388170105,-11.369223,-11.568293,-11.802371,false,,0.6995344058612193,0.6418881260481893,0.3101109872185358,0.9785979279316998,0.8329977870950327,0.08241634265276122,0.5128671724650664
134,0.034723667,5.640263793,1239,0.5335979915799625,0.7600935833924928,0.006595150528263094,0.030842041818780475,-0.016187044267084394,-11.369223,-11.568305,-11.80238,false,,0.6995342396070845,0.6418791633261226,0.31011097833915136,0.9785993396644422,0.832997209772707,0.08243451463280947,0.5128763201485401
135,0.034640458,5.674904251,1239,0.5335988475016147,0.7601153079539434,0.006595871454259328,0.030845806810204435,-0.016191976333391755,-11.369223,-11.5683155,-11.802387,false,,0.6995341305142314,0.6418705962849476,0.31011098823615824,0.978600703286396,0.8329966636574272,0.08245197365805511,0.5128852075045718
136,0.034608209,5.70951246,1239,0.5335996799897552,0.7601355256369634,0.006596485019228049,0.03084945708753606,-0.016196634834780066,-11.369222,-11.568324,-11.802395,false,,0.69953401266867,0.6418623586605727,0.3101110075331307,0.9786020036999458,0.8329961501332438,0.08246870476618678,0.5128937157167004
137,0.04914,5.75865246,1239,0.5336005361550029,0.7601581504929328,0.00659715192422039,0.0308531201121226,-0.016201202085034727,-11.36922,-11.568335,-11.8024,false,,0.6995338558055157,0.6418543996206836,0.3101109910087788,0.9786032605582582,0.8329956390820016,0.08248476232599039,0.5129018275884953
138,0.034757542,5.793410002000001,1239,0.5336013383600399,0.7601793012858326,0.006597345649292263,0.030856254570157615,-0.01620587346971858,-11.36922,-11.568344,-11.802407,false,,0.6995337760352373,0.6418468695518187,0.3101110053899493,0.9786044483383424,0.8329951295441852,0.08250017126068188,0.512909737049214
139,0.034705125,5.828115127000001,1239,0.5336020497936234,0.7601967098165808,0.006598553441146793,0.030860262957058904,-0.016209507965305292,-11.369219,-11.568354,-11.802416,false,,0.6995336973840758,0.6418395986132516,0.310110887829135,0.9786055951201678,0.8329946053165587,0.08251491727985877,0.5129174523393681
140,0.034749625,5.862864752000001,1239,0.5336027732862347,0.7602148759022982,0.006598879877237951,0.030863395380339886,-0.016213885259016236,-11.369219,-11.568362,-11.802422,false,,0.6995335510140389,0.6418325956098554,0.31011102185218975,0.9786067060100503,0.832994129064481,0.08252908576737776,0.5129246165753722
141,0.034703916,5.897568668000001,1239,0.5336034563748545,0.7602333250110753,0.006599518593393805,0.03086667681828814,-0.016217795426085146,-11.369218,-11.56837,-11.802428,false,,0.699533459667913,0.6418259074494103,0.31011098202342124,0.9786077792090854,0.8329936271591752,0.08254269356207751,0.5129316532220549
142,0.034800917,5.932369585000001,1239,0.5336041455286528,0.7602488131889428,0.006600048724475616,0.03086977602354879,-0.016221614783659244,-11.369218,-11.568378,-11.802433,false,,0.6995333713735143,0.6418194850593079,0.31011099478267556,0.9786087859488143,0.8329931594396328,0.0825557241202992,0.5129384300438131
143,0.035824041,5.968193626000001,1239,0.5336047793182994,0.7602649722167413,0.006600576670464986,0.03087291691478744,-0.01622531759101775,-11.369217,-11.568386,-11.802438,false,,0.6995332512209878,0.6418132881932713,0.31011101835815735,0.9786097508061803,0.8329926731233336,0.08256823046266491,0.5129449277307767
144,0.03483725,6.003030876,1239,0.5336053928739105,0.7602811975987863,0.006600994537727334,0.030875846028670106,-0.016228968270182165,-11.369218,-11.568395,-11.802446,false,,0.6995331312725146,0.6418073185912805,0.310111032250142,0.9786106782238748,0.8329921856227088,0.08258023243506976,0.5129512238326789
145,0.03470675,6.037737626,1239,0.5336060072919099,0.7602968622504613,0.006601482816483206,0.030878894702170312,-0.0162323675347521,-11.369215,-11.568401,-11.802451,false,,0.6995330549527857,0.6418016285330549,0.3101109665975724,0.9786115889790676,0.832991761877724,0.08259178097171653,0.5129572154781626
146,0.03480225,6.0725398760000004,1239,0.533606607243624,0.7603141955512702,0.006601583049404058,0.030881282801654808,-0.016236154870721498,-11.369215,-11.568408,-11.802456,false,,0.6995329394838913,0.6417960686951725,0.31011099709510487,0.978612440521897,0.8329913090032132,0.08260280015375053,0.5129631470312099
147,0.034763709,6.107303585,1239,0.5336071673741083,0.7603279987667484,0.006602200432432537,0.030884349473256578,-0.016239166172916097,-11.369215,-11.568417,-11.802461,false,,0.6995329160980571,0.641790885602009,0.3101108637064473,0.9786132594480317,0.8329908736933836,0.08261339347595784,0.5129688366534537
148,0.034742792,6.142046377000001,1239,0.5336076934474804,0.7603421446243974,0.0066028370762033495,0.030887223267902275,-0.016242108974857117,-11.369214,-11.568423,-11.802465,false,,0.6995328461024666,0.6417858885148197,0.31011095235411246,0.978614044833744,0.8329904601225712,0.08262353568732145,0.512974207436996
149,0.034673375,6.176719752,1239,0.5336081768862331,0.7603550323648205,0.00660334349576519,0.030889910417153166,-0.016245082473485883,-11.369213,-11.568427,-11.802471,false,,0.6995327155750373,0.6417809628700419,0.31011097740362853,0.9786148164553944,0.8329899845351035,0.08263329813725082,0.5129794661366022
150,0.03478325,6.211503002000001,1239,0.5336086704908027,0.7603681971521684,0.006603746833875324,0.03089244169589922,-0.016247996280620236,-11.369213,-11.568436,-11.802476,false,,0.6995326669573926,0.6417763292280003,0.3101109992604969,0.9786155548249071,0.8329895794968796,0.08264269143742055,0.5129845323984357
151,0.034671458,6.246174460000001,1239,0.5336091579679983,0.7603803709908123,0.006604248843736671,0.030895018152701126,-0.016250667622357273,-11.369214,-11.56844,-11.802478,false,,0.6995325996481129,0.6417718493202609,0.3101110068282843,0.9786162720987347,0.8329891383537871,0.08265169866837299,0.5129894643218014
152,0.034612583,6.280787043000001,1239,0.5336095936402084,0.760392432769,0.006604609167755626,0.030897402296737875,-0.016253430625453258,-11.369213,-11.568446,-11.802483,false,,0.6995324851332142,0.6417674690119166,0.3101109738835029,0.9786169518439657,0.8329887248925877,0.08266033979969939,0.5129941393129824
153,0.034726833,6.315513876000001,1239,0.533610069641602,0.760404250214237,0.006604896550763906,0.030899630209757944,-0.016256277996396284,-11.369213,-11.568452,-11.802487,false,,0.6995324129021104,0.6417633177830098,0.3101109988335762,0.9786176156782591,0.8329883039289252,0.08266863887213484,0.5129987172556528
154,0.034650083,6.3501639590000005,1239,0.5336104807878085,0.7604149269578466,0.006605348300876224,0.030902063956778414,-0.016258580661896227,-11.369213,-11.568457,-11.802494,false,,0.6995323700590936,0.6417593757159448,0.31011096375655134,0.9786182604841671,0.8329879454328593,0.08267664249137584,0.513003013430454
155,0.035532875,6.385696834000001,1239,0.5336108713970689,0.7604274590125641,0.00660570085165979,0.03090428188341343,-0.016261229683305123,-11.369213,-11.568462,-11.802498,false,,0.6995323003649128,0.6417555305853537,0.3101109889572126,0.9786188622334369,0.832987547103157,0.08268430356421677,0.5130072800406443
156,0.034913125,6.420609959000001,1239,0.5336113311054475,0.760438661676359,0.006605851238127403,0.030906166517755684,-0.01626376581511324,-11.369212,-11.568466,-11.802502,false,,0.6995322676581869,0.6417519003367129,0.31011099668662784,0.9786194499657708,0.8329871646394312,0.08269165388458859,0.5130113809111273
157,0.034739417,6.455349376000001,1239,0.5336116803190433,0.7604469254786692,0.006606515271498137,0.030908585954284362,-0.01626578536224621,-11.36921,-11.568472,-11.802505,false,,0.6995322160179474,0.6417483774259298,0.3101109404831017,0.9786200167220492,0.8329867671823896,0.08269869583616642,0.5130153551526381
158,0.035519917,6.490869293000001,1239,0.5336120740610232,0.7604576492996417,0.006606748512008598,0.030910607435505777,-0.01626798572824406,-11.36921,-11.568476,-11.802508,false,,0.6995321091396174,0.6417448959820004,0.31011101079029,0.9786205558466431,0.8329864125296167,0.0827054651285102,0.5130191213149533
159,0.035802417,6.526671710000001,1239,0.5336124567519929,0.7604690745337473,0.006606735968522015,0.03091220698330066,-0.01627054352808499,-11.369209,-11.5684805,-11.802512,false,,0.6995320497619362,0.6417416101914026,0.31011101245841793,0.978621079531827,0.8329860522983978,0.08271195823116911,0.513022814572472
160,0.034651,6.561322710000002,1239,0.5336128046394732,0.7604779044039577,0.006607423017945924,0.030914607154844065,-0.01627228995563379,-11.36921,-11.568484,-11.802516,false,,0.6995320402770987,0.6417384996079439,0.3101109030214614,0.9786215823716327,0.8329856925100619,0.0827182124818631,0.513026452217022
161,0.036624333,6.597947043000001,1239,0.5336131346385907,0.760488485995402,0.006607162318487014,0.030915827208803037,-0.016274795307600343,-11.36921,-11.56849,-11.80252,false,,0.6995319492740164,0.6417354586765258,0.3101110022317931,0.9786220659314149,0.8329853003655617,0.08272424980305901,0.5130298416697474
162,0.034821083,6.632768126000001,1239,0.5336134526288538,0.7604951985154311,0.006607746677445014,0.030918012752501722,-0.016276490697193724,-11.369208,-11.568494,-11.802521,false,,0.6995319337554843,0.6417325767299964,0.3101109054206229,0.9786225245667132,0.8329850007729261,0.08273000319518484,0.5130331495030784
163,0.034765666,6.667533792000001,1239,0.5336137411492115,0.7605038008226469,0.006608032814934273,0.030919837107002968,-0.01627850567825917,-11.369208,-11.568497,-11.802525,false,,0.6995318098315271,0.6417296900783733,0.3101109104056403,0.9786229688659941,0.832984612460575,0.08273552948154753,0.5130363256814255
164,0.034770666,6.702304458000001,1239,0.5336140753199546,0.7605123313849735,0.006608390265927633,0.030921629669237505,-0.01628020618643078,-11.369208,-11.5685005,-11.802528,false,,0.6995318364700963,0.6417270894817415,0.31011095563881774,0.9786234082341604,0.832984320931488,0.08274088725152948,0.5130394501793769
165,0.034697416,6.7370018740000015,1239,0.5336143732783442,0.7605213570170722,0.006608599203189569,0.03092326150016589,-0.016282096773105104,-11.369209,-11.568506,-11.80253,false,,0.6995317222620998,0.6417244277147144,0.31011095865771965,0.9786238122463159,0.8329839494537318,0.08274600215390143,0.5130423986108739
166,0.034623583,6.771625457000002,1239,0.5336146345273713,0.7605289282637759,0.006608944249207771,0.03092491900178662,-0.01628375106439406,-11.369208,-11.568508,-11.802534,false,,0.6995317400614282,0.641721961853032,0.3101109385283386,0.9786242197137597,0.8329836629555235,0.08275100010439362,0.5130453777888359
167,0.03521475,6.806840207000001,1239,0.5336148983095226,0.7605362737211032,0.006609095987264335,0.030926387159264768,-0.01628551659883848,-11.369208,-11.568511,-11.802537,false,,0.6995316634634362,0.6417195154106516,0.3101109504521671,0.9786246071618796,0.8329833181050457,0.08275573883229609,0.5130481808469244
168,0.03479975,6.841639957000002,1239,0.5336151843806278,0.760541674223254,0.0066094873624105155,0.030928140954242345,-0.016286838369163115,-11.369208,-11.568516,-11.802538,false,,0.699531662036893,0.6417172412831544,0.31011095614988216,0.9786249820270814,0.8329829977928918,0.08276036534011401,0.5130509555055445
169,0.034704958,6.876344915000002,1239,0.5336154220972498,0.7605492594825661,0.006609609158287566,0.030929523104157197,-0.01628850882000754,-11.369208,-11.568518,-11.802543,false,,0.6995315555715805,0.6417149526613666,0.31011097558385936,0.9786253321955954,0.8329826649849569,0.08276472302007302,0.5130535008585739
170,0.034653875,6.910998790000002,1239,0.5336156724238184,0.7605541351594528,0.006609888695839561,0.030931077902640713,-0.016289975152291802,-11.369208,-11.568521,-11.8025465,false,,0.6995315676907021,0.6417128932241063,0.31011098404772747,0.9786256873540718,0.8329824123030153,0.08276898942111151,0.5130559544759071
171,0.0346365,6.945635290000002,1239,0.5336159323535971,0.7605623664099844,0.006610067995610369,0.030932345074698775,-0.016291471133526025,-11.369208,-11.568525,-11.80255,false,,0.6995314900473499,0.641710788532161,0.31011099510188456,0.9786260158670018,0.832982098431759,0.0827730566441219,0.5130583573805361
172,0.034574292,6.980209582000002,1239,0.5336161072571263,0.7605674915143092,0.006610310480782866,0.030933757768327852,-0.016292813428056774,-11.369205,-11.568526,-11.80255,false,,0.6995314920100961,0.641708867531501,0.31011098615656646,0.9786263497971908,0.8329818082921683,0.08277697287587679,0.5130607279096631
173,0.03487425,7.015083832000002,1239,0.5336163239705982,0.7605736679497768,0.006610548739865885,0.030935184657369996,-0.016294090809034434,-11.369207,-11.56853,-11.802552,false,,0.6995314715422751,0.6417069752857311,0.31011100266694736,0.9786266550280677,0.832981553233825,0.08278077304864925,0.5130629683502068
174,0.050131416,7.065215248000002,1239,0.5336165525451295,0.7605796017816416,0.006610815868574593,0.030936553547777024,-0.016295372641512373,-11.369205,-11.568533,-11.802555,false,,0.6995313840698919,0.6417050539277347,0.31011099593251623,0.9786269498559339,0.8329812342013898,0.0827843851132071,0.5130651981892037
175,0.034688083,7.099903331000002,1239,0.5336167890992336,0.7605852362377374,0.006611031935431777,0.03093794002485384,-0.01629671900134,-11.369207,-11.568534,-11.802557,false,,0.6995313592431124,0.6417032709755495,0.3101110167335253,0.9786272389435048,0.8329809843105921,0.08278784467093359,0.5130673583941279
176,0.034661875,7.134565206000002,1239,0.5336169399425414,0.7605906155378882,0.006611208947502001,0.03093889324292909,-0.016297969272330737,-11.369205,-11.568539,-11.80256,false,,0.6995313366927297,0.6417015839664655,0.3101110191894189,0.9786275271602403,0.8329807443395445,0.08279118349960184,0.5130693669756737
177,0.03484325,7.169408456000002,1239,0.5336171652126432,0.7605972429987303,0.00661096327404187,0.030939837240452572,-0.01629959221648436,-11.369205,-11.56854,-11.80256,false,,0.6995313084467208,0.6416999279881838,0.310111038171253,0.9786277955380127,0.8329804698978402,0.08279443037142309,0.5130714130014913
178,0.034762209,7.204170665000002,1239,0.5336173560791341,0.7606014054543203,0.00661139338919936,0.030941107271146406,-0.01630045650416001,-11.369205,-11.568542,-11.802564,false,,0.6995313106074594,0.6416983759929156,0.31011091671721525,0.9786280442907166,0.8329802321081974,0.08279750135702393,0.5130733670306551
179,0.034958959,7.239129624000002,1239,0.5336174966660316,0.7606066180617465,0.006611464084975371,0.030942164705694553,-0.0163016469136531,-11.369205,-11.568543,-11.802565,false,,0.6995311986503928,0.6416967645559511,0.31011092511564575,0.9786282784700395,0.8329799711747927,0.08280043991051382,0.5130751238445215
180,0.049972167,7.289101791000002,1239,0.5336177432163555,0.7606111269132085,0.006611744704310585,0.03094343074835204,-0.01630266636262634,-11.369205,-11.568546,-11.8025675,false,,0.6995312049018867,0.6416952858799787,0.31011095301002306,0.9786285326246861,0.8329797428830564,0.08280337288000213,0.5130770238606024
